Source,Target,Type,Id,Label,timeset,Weight
342,44,Undirected,1830,,,1
318,44,Undirected,1831,,,1
1439,44,Undirected,1832,,,1
1440,44,Undirected,1833,,,1
1441,44,Undirected,1834,,,1
638,44,Undirected,1835,,,1
642,44,Undirected,1836,,,1
1442,44,Undirected,1837,,,1
1443,44,Undirected,1838,,,1
582,44,Undirected,1839,,,1
1129,44,Undirected,1840,,,1
1445,97,Undirected,1843,,,1
1387,58,Undirected,1842,,,1
1446,97,Undirected,1844,,,1
1447,97,Undirected,1845,,,1
1448,97,Undirected,1846,,,1
1449,97,Undirected,1847,,,1
1450,97,Undirected,1848,,,1
1451,97,Undirected,1849,,,1
1452,97,Undirected,1850,,,1
1453,97,Undirected,1851,,,1
1454,97,Undirected,1852,,,1
1455,97,Undirected,1853,,,1
1456,97,Undirected,1854,,,1
1457,97,Undirected,1855,,,1
1459,97,Undirected,1856,,,1
1460,97,Undirected,1857,,,1
1461,97,Undirected,1858,,,1
1462,98,Undirected,1859,,,1
130,98,Undirected,1860,,,1
394,98,Undirected,1861,,,1
224,98,Undirected,1862,,,1
852,98,Undirected,1863,,,1
302,98,Undirected,1864,,,1
1192,98,Undirected,1865,,,1
1463,98,Undirected,1866,,,1
470,98,Undirected,1867,,,1
132,62,Undirected,1868,,,1
1204,62,Undirected,1869,,,1
656,62,Undirected,1870,,,1
1381,62,Undirected,1871,,,1
673,62,Undirected,1872,,,1
1464,62,Undirected,1873,,,1
992,62,Undirected,1874,,,1
1465,62,Undirected,1875,,,1
1258,62,Undirected,1876,,,1
134,62,Undirected,1877,,,1
1466,62,Undirected,1878,,,1
1467,62,Undirected,1879,,,1
189,62,Undirected,1880,,,1
1468,62,Undirected,1881,,,1
1469,85,Undirected,1882,,,1
397,85,Undirected,1883,,,1
992,85,Undirected,1884,,,1
1470,85,Undirected,1885,,,1
1395,85,Undirected,1886,,,1
459,85,Undirected,1887,,,1
565,85,Undirected,1888,,,1
41,24,Undirected,1889,,,1
143,24,Undirected,1891,,,1
1472,24,Undirected,1892,,,1
1473,24,Undirected,1893,,,1
148,24,Undirected,1894,,,1
1474,24,Undirected,1895,,,1
1475,24,Undirected,1896,,,1
1476,24,Undirected,1897,,,1
348,24,Undirected,1898,,,1
1477,24,Undirected,1899,,,1
150,24,Undirected,1900,,,1
1478,24,Undirected,1901,,,1
1479,24,Undirected,1902,,,1
1480,24,Undirected,1903,,,1
1481,24,Undirected,1904,,,1
142,24,Undirected,1905,,,1
1482,24,Undirected,1906,,,1
141,24,Undirected,1907,,,1
1483,24,Undirected,1908,,,1
1484,24,Undirected,1909,,,1
1485,24,Undirected,1910,,,1
1486,24,Undirected,1911,,,1
1487,24,Undirected,1912,,,1
1488,24,Undirected,1913,,,1
1489,24,Undirected,1914,,,1
1490,24,Undirected,1915,,,1
1491,24,Undirected,1916,,,1
1492,24,Undirected,1917,,,1
147,24,Undirected,1918,,,1
904,18,Directed,2326,,,1
992,85,Undirected,1934,,,1
397,18,Undirected,2240,,,1
1469,85,Undirected,1932,,,1
1458,97,Undirected,1931,,,1
593,48,Undirected,1924,,,1
351,48,Undirected,1925,,,1
1496,48,Undirected,1926,,,1
573,48,Undirected,1927,,,1
1495,48,Undirected,1928,,,1
1494,48,Undirected,1929,,,1
1493,48,Undirected,1930,,,1
1395,85,Undirected,1936,,,1
1069,18,Undirected,2066,,,1
565,85,Undirected,1938,,,1
506,77,Undirected,1942,,,1
992,77,Undirected,1943,,,1
683,77,Undirected,1944,,,1
1498,77,Undirected,1945,,,1
1165,77,Undirected,1946,,,1
1207,77,Undirected,1947,,,1
1048,77,Undirected,1948,,,1
1499,77,Undirected,1949,,,1
1500,77,Undirected,1950,,,1
656,77,Undirected,1951,,,1
664,77,Undirected,1952,,,1
509,77,Undirected,1953,,,1
1323,77,Undirected,1954,,,1
459,77,Undirected,1955,,,1
388,77,Undirected,1956,,,1
1501,77,Undirected,1957,,,1
1502,77,Undirected,1958,,,1
594,77,Undirected,1959,,,1
1503,77,Undirected,1960,,,1
878,77,Undirected,1961,,,1
1504,77,Undirected,1962,,,1
989,77,Undirected,1963,,,1
485,77,Undirected,1964,,,1
1505,11,Undirected,1966,,,1
1506,11,Undirected,1967,,,1
1507,11,Undirected,1968,,,1
1508,11,Undirected,1969,,,1
642,11,Undirected,1970,,,1
351,11,Undirected,1971,,,1
1510,11,Undirected,1972,,,1
142,11,Undirected,1973,,,1
621,11,Undirected,1974,,,1
1511,11,Undirected,1975,,,1
1431,11,Undirected,1976,,,1
636,11,Undirected,1977,,,1
1512,11,Undirected,1978,,,1
627,11,Undirected,1979,,,1
628,11,Undirected,1980,,,1
391,11,Undirected,1981,,,1
623,11,Undirected,1982,,,1
1513,11,Undirected,1983,,,1
1514,11,Undirected,1984,,,1
1515,11,Undirected,1985,,,1
359,11,Undirected,1993,,,1
1517,11,Undirected,1987,,,1
1518,11,Undirected,1988,,,1
138,11,Undirected,1989,,,1
361,11,Undirected,1990,,,1
1519,11,Undirected,1991,,,1
1136,11,Undirected,1992,,,1
1520,11,Undirected,1994,,,1
1521,11,Undirected,1995,,,1
643,11,Undirected,1996,,,1
1522,11,Undirected,1997,,,1
1523,1,Undirected,1998,,,1
1524,1,Undirected,1999,,,1
692,1,Undirected,2000,,,1
1463,1,Undirected,2001,,,1
508,87,Undirected,2003,,,1
681,87,Undirected,2004,,,1
515,87,Undirected,2005,,,1
683,87,Undirected,2006,,,1
1525,87,Undirected,2007,,,1
1526,87,Undirected,2008,,,1
593,87,Undirected,2009,,,1
510,87,Undirected,2010,,,1
773,87,Undirected,2011,,,1
1527,87,Undirected,2012,,,1
1528,54,Undirected,2013,,,1
962,54,Undirected,2014,,,1
1529,54,Undirected,2016,,,1
1334,54,Undirected,2017,,,1
606,54,Undirected,2018,,,1
899,54,Undirected,2019,,,1
794,54,Undirected,2020,,,1
1530,54,Undirected,2021,,,1
1375,54,Undirected,2022,,,1
595,54,Undirected,2023,,,1
1531,54,Undirected,2024,,,1
397,88,Undirected,2025,,,1
1046,88,Undirected,2026,,,1
1532,88,Undirected,2027,,,1
1533,88,Undirected,2028,,,1
573,88,Undirected,2029,,,1
387,88,Undirected,2030,,,1
1534,88,Undirected,2031,,,1
1470,88,Undirected,2032,,,1
570,88,Undirected,2033,,,1
572,88,Undirected,2034,,,1
1284,88,Undirected,2035,,,1
965,88,Undirected,2036,,,1
1086,88,Undirected,2037,,,1
1535,88,Undirected,2038,,,1
1536,88,Undirected,2039,,,1
959,88,Undirected,2040,,,1
1537,88,Undirected,2041,,,1
483,18,Undirected,2042,,,1
1538,18,Undirected,2043,,,1
1539,18,Undirected,2044,,,1
1540,18,Undirected,2045,,,1
1541,18,Undirected,2046,,,1
377,18,Undirected,2047,,,1
1542,18,Undirected,2048,,,1
1543,18,Undirected,2049,,,1
1544,18,Undirected,2050,,,1
737,18,Undirected,2051,,,1
1046,18,Undirected,2052,,,1
199,18,Undirected,2053,,,1
1499,18,Undirected,2054,,,1
1545,18,Undirected,2055,,,1
990,18,Undirected,2056,,,1
1546,18,Undirected,2057,,,1
196,18,Undirected,2058,,,1
749,18,Undirected,2059,,,1
866,18,Undirected,2060,,,1
217,18,Undirected,2061,,,1
1547,18,Undirected,2062,,,1
1548,18,Undirected,2063,,,1
1549,18,Undirected,2064,,,1
459,18,Undirected,2065,,,1
1550,18,Undirected,2067,,,1
1551,18,Undirected,2068,,,1
1552,18,Undirected,2069,,,1
1553,18,Undirected,2070,,,1
1554,18,Undirected,2071,,,1
1555,18,Undirected,2072,,,1
387,18,Undirected,2073,,,1
1410,18,Undirected,2074,,,1
1309,18,Undirected,2075,,,1
675,18,Undirected,2076,,,1
1557,18,Undirected,2077,,,1
1558,18,Undirected,2078,,,1
1559,18,Undirected,2079,,,1
1560,18,Undirected,2080,,,1
570,18,Undirected,2081,,,1
1561,18,Undirected,2082,,,1
1562,18,Undirected,2083,,,1
1563,18,Undirected,2084,,,1
1564,18,Undirected,2085,,,1
900,18,Undirected,2086,,,1
1320,18,Undirected,2087,,,1
1565,18,Undirected,2088,,,1
1566,18,Undirected,2089,,,1
1567,18,Undirected,2090,,,1
1568,18,Undirected,2091,,,1
1569,18,Undirected,2092,,,1
1315,18,Undirected,2093,,,1
1570,18,Undirected,2094,,,1
1571,18,Undirected,2095,,,1
1572,18,Undirected,2096,,,1
185,18,Undirected,2097,,,1
857,18,Undirected,2098,,,1
187,18,Undirected,2099,,,1
386,18,Undirected,2100,,,1
674,18,Undirected,2101,,,1
212,18,Undirected,2102,,,1
756,18,Undirected,2103,,,1
1573,18,Undirected,2104,,,1
676,18,Undirected,2105,,,1
955,18,Undirected,2106,,,1
1574,18,Undirected,2107,,,1
1047,18,Undirected,2108,,,1
1575,18,Undirected,2109,,,1
1576,18,Undirected,2110,,,1
595,18,Undirected,2111,,,1
1411,18,Undirected,2112,,,1
1577,18,Undirected,2113,,,1
1578,18,Undirected,2114,,,1
1579,18,Undirected,2115,,,1
1580,18,Undirected,2116,,,1
1581,18,Undirected,2117,,,1
1582,18,Undirected,2118,,,1
686,18,Undirected,2119,,,1
1583,18,Undirected,2120,,,1
1584,18,Undirected,2121,,,1
388,18,Undirected,2122,,,1
1466,18,Undirected,2123,,,1
1585,18,Undirected,2124,,,1
1586,18,Undirected,2125,,,1
464,18,Undirected,2126,,,1
1534,18,Undirected,2127,,,1
1587,18,Undirected,2128,,,1
821,18,Undirected,2129,,,1
682,18,Undirected,2130,,,1
1588,18,Undirected,2131,,,1
1340,18,Undirected,2132,,,1
193,18,Undirected,2133,,,1
572,18,Undirected,2134,,,1
197,18,Undirected,2135,,,1
1589,18,Undirected,2136,,,1
1590,18,Undirected,2137,,,1
760,18,Undirected,2138,,,1
1591,18,Undirected,2139,,,1
1592,18,Undirected,2140,,,1
1593,18,Undirected,2141,,,1
1594,18,Undirected,2142,,,1
1595,18,Undirected,2143,,,1
1596,18,Undirected,2144,,,1
1597,18,Undirected,2145,,,1
1598,18,Undirected,2146,,,1
1599,18,Undirected,2147,,,1
1600,18,Undirected,2148,,,1
1601,18,Undirected,2149,,,1
1369,18,Undirected,2150,,,1
1602,18,Undirected,2151,,,1
1603,18,Undirected,2152,,,1
1604,18,Undirected,2153,,,1
1605,18,Undirected,2154,,,1
1606,18,Undirected,2155,,,1
1607,18,Undirected,2156,,,1
622,18,Undirected,2157,,,1
380,18,Undirected,2158,,,1
766,18,Undirected,2159,,,1
191,18,Undirected,2160,,,1
1608,18,Undirected,2161,,,1
1609,18,Undirected,2162,,,1
1610,18,Undirected,2163,,,1
1611,18,Undirected,2164,,,1
1612,18,Undirected,2165,,,1
1613,18,Undirected,2166,,,1
177,18,Undirected,2167,,,1
1614,18,Undirected,2168,,,1
768,18,Undirected,2169,,,1
1615,18,Undirected,2170,,,1
790,18,Undirected,2171,,,1
1616,18,Undirected,2172,,,1
1314,18,Undirected,2173,,,1
1617,18,Undirected,2174,,,1
1618,18,Undirected,2175,,,1
835,18,Undirected,2176,,,1
1619,18,Undirected,2177,,,1
1620,18,Undirected,2178,,,1
189,18,Undirected,2179,,,1
1468,18,Undirected,2180,,,1
1621,18,Undirected,2181,,,1
1622,18,Undirected,2182,,,1
1623,18,Undirected,2183,,,1
178,18,Undirected,2184,,,1
1624,18,Undirected,2185,,,1
1625,18,Undirected,2186,,,1
520,18,Undirected,2187,,,1
1626,18,Undirected,2188,,,1
474,18,Undirected,2189,,,1
1627,18,Undirected,2190,,,1
1628,18,Undirected,2191,,,1
1629,18,Undirected,2192,,,1
521,18,Undirected,2194,,,1
650,18,Undirected,2195,,,1
1630,18,Undirected,2196,,,1
540,18,Undirected,2197,,,1
1631,18,Undirected,2198,,,1
520,18,Undirected,2211,,,1
1633,18,Undirected,2200,,,1
1634,18,Undirected,2201,,,1
545,18,Undirected,2202,,,1
547,18,Undirected,2203,,,1
1635,18,Undirected,2204,,,1
671,18,Undirected,2205,,,1
1636,18,Undirected,2206,,,1
134,18,Undirected,2207,,,1
1637,18,Undirected,2208,,,1
174,18,Undirected,2209,,,1
383,18,Undirected,2210,,,1
1638,18,Undirected,2212,,,1
1467,18,Undirected,2213,,,1
773,18,Undirected,2214,,,1
653,18,Undirected,2215,,,1
1639,18,Undirected,2216,,,1
1640,18,Undirected,2217,,,1
1641,18,Undirected,2218,,,1
667,18,Undirected,2219,,,1
1642,18,Undirected,2220,,,1
1643,18,Undirected,2221,,,1
1644,18,Undirected,2222,,,1
1645,18,Undirected,2223,,,1
1646,18,Undirected,2224,,,1
1647,18,Undirected,2225,,,1
568,18,Undirected,2226,,,1
1648,18,Undirected,2227,,,1
1649,18,Undirected,2228,,,1
1650,18,Undirected,2229,,,1
1651,18,Undirected,2230,,,1
1652,18,Undirected,2231,,,1
1653,18,Undirected,2232,,,1
461,18,Undirected,2233,,,1
1654,18,Undirected,2234,,,1
1655,18,Undirected,2235,,,1
1656,18,Undirected,2236,,,1
1657,18,Undirected,2237,,,1
895,18,Undirected,2238,,,1
1658,18,Undirected,2239,,,1
1659,18,Undirected,2241,,,1
1660,18,Undirected,2242,,,1
1661,18,Undirected,2243,,,1
1662,18,Undirected,2244,,,1
1663,18,Undirected,2245,,,1
1664,18,Undirected,2246,,,1
755,18,Undirected,2247,,,1
1665,18,Undirected,2248,,,1
1312,18,Undirected,2249,,,1
1667,18,Undirected,2250,,,1
1668,18,Undirected,2251,,,1
741,18,Undirected,2252,,,1
1669,18,Undirected,2253,,,1
1670,18,Undirected,2254,,,1
1671,18,Undirected,2255,,,1
491,18,Undirected,2256,,,1
1672,18,Undirected,2257,,,1
1673,18,Undirected,2258,,,1
1674,18,Undirected,2259,,,1
1675,18,Undirected,2260,,,1
1676,18,Undirected,2261,,,1
1677,18,Undirected,2262,,,1
186,18,Undirected,2263,,,1
1678,18,Undirected,2264,,,1
1679,18,Undirected,2265,,,1
1311,18,Undirected,2266,,,1
1680,18,Undirected,2267,,,1
215,18,Undirected,2268,,,1
1681,18,Undirected,2269,,,1
1682,18,Undirected,2270,,,1
1683,18,Undirected,2271,,,1
1684,18,Undirected,2272,,,1
1313,18,Undirected,2273,,,1
571,18,Undirected,2274,,,1
1685,18,Undirected,2275,,,1
1686,18,Undirected,2276,,,1
1687,18,Undirected,2277,,,1
1688,18,Undirected,2278,,,1
1689,18,Undirected,2279,,,1
1690,18,Undirected,2280,,,1
1691,18,Undirected,2281,,,1
1692,18,Undirected,2282,,,1
1693,18,Undirected,2283,,,1
1694,18,Undirected,2284,,,1
1695,18,Undirected,2285,,,1
1696,18,Undirected,2286,,,1
1697,18,Undirected,2287,,,1
1698,18,Undirected,2288,,,1
1699,18,Undirected,2289,,,1
1700,18,Undirected,2290,,,1
1701,18,Undirected,2291,,,1
1702,18,Undirected,2292,,,1
1703,18,Undirected,2293,,,1
460,18,Undirected,2294,,,1
1339,18,Undirected,2295,,,1
136,18,Undirected,2296,,,1
1704,18,Undirected,2297,,,1
1705,18,Undirected,2298,,,1
1706,18,Undirected,2299,,,1
1707,18,Undirected,2300,,,1
1708,18,Undirected,2301,,,1
1709,18,Undirected,2302,,,1
782,18,Undirected,2303,,,1
1710,18,Undirected,2304,,,1
385,18,Undirected,2305,,,1
1711,18,Undirected,2306,,,1
194,18,Undirected,2307,,,1
1712,18,Undirected,2308,,,1
1095,18,Undirected,2309,,,1
1713,18,Undirected,2310,,,1
211,18,Undirected,2311,,,1
1714,18,Undirected,2312,,,1
1465,18,Undirected,2313,,,1
1715,18,Undirected,2314,,,1
1716,18,Undirected,2315,,,1
1717,18,Undirected,2316,,,1
1718,18,Undirected,2317,,,1
1719,18,Undirected,2318,,,1
1720,18,Undirected,2319,,,1
1721,18,Undirected,2320,,,1
1722,18,Directed,2322,,,1
1723,18,Directed,2323,,,1
1412,18,Directed,2324,,,1
1470,18,Directed,2325,,,1
1724,18,Directed,2327,,,1
1725,18,Directed,2328,,,1
1726,18,Directed,2329,,,1
1727,18,Directed,2330,,,1
180,18,Directed,2331,,,1
1728,18,Directed,2332,,,1
1729,18,Directed,2333,,,1
602,18,Directed,2334,,,1
1730,18,Directed,2335,,,1
1731,18,Directed,2336,,,1
1732,18,Directed,2337,,,1
1733,18,Directed,2338,,,1
1734,18,Directed,2339,,,1
1338,18,Directed,2340,,,1
1735,18,Directed,2341,,,1
465,18,Directed,2342,,,1
1736,18,Directed,2343,,,1
1737,18,Directed,2344,,,1
1738,18,Directed,2345,,,1
1739,18,Directed,2346,,,1
1740,18,Directed,2347,,,1
1741,18,Directed,2348,,,1
1742,18,Directed,2349,,,1
574,18,Directed,2350,,,1
466,18,Directed,2351,,,1
673,18,Directed,2352,,,1
198,18,Directed,2353,,,1
182,18,Directed,2354,,,1
181,18,Directed,2355,,,1
1743,18,Directed,2356,,,1
575,18,Directed,2357,,,1
1744,18,Directed,2358,,,1
302,18,Directed,2359,,,1
1745,18,Directed,2360,,,1
1746,18,Directed,2361,,,1
1747,18,Directed,2362,,,1
1748,18,Directed,2363,,,1
299,18,Directed,2364,,,1
1428,18,Directed,2365,,,1
1488,18,Directed,2366,,,1
401,18,Directed,2367,,,1
1749,18,Directed,2368,,,1
1750,18,Directed,2369,,,1
337,18,Directed,2370,,,1
1751,18,Directed,2371,,,1
1417,18,Directed,2372,,,1
153,18,Directed,2373,,,1
623,18,Directed,2374,,,1
1752,18,Directed,2375,,,1
1753,18,Directed,2376,,,1
1754,18,Directed,2377,,,1
132,18,Directed,2378,,,1
1755,18,Directed,2379,,,1
1756,18,Directed,2380,,,1
1204,18,Directed,2381,,,1
919,18,Undirected,2382,,,1
1757,18,Undirected,2383,,,1
1758,18,Undirected,2384,,,1
1759,18,Undirected,2385,,,1
512,18,Undirected,2386,,,1
827,18,Undirected,2387,,,1
1760,18,Undirected,2388,,,1
179,18,Undirected,2389,,,1
991,18,Undirected,2390,,,1
129,18,Undirected,2391,,,1
1761,18,Undirected,2392,,,1
812,18,Undirected,2393,,,1
1762,18,Undirected,2394,,,1
1763,18,Undirected,2395,,,1
506,18,Undirected,2396,,,1
735,18,Undirected,2397,,,1
733,18,Undirected,2398,,,1
201,18,Undirected,2399,,,1
204,18,Undirected,2400,,,1
130,18,Undirected,2401,,,1
593,18,Undirected,2402,,,1
1193,18,Undirected,2403,,,1
703,18,Undirected,2406,,,1
224,18,Undirected,2407,,,1
